Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
12,16999084.253494147,10388836.776755981,10388836.776755981,0.0,2727950.497571499,2727950.497571499,0.0,2263927346.2491875,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
13,18632277.143684525,10376333.670308776,10376333.670308776,0.0,4373646.494209082,4373646.494209082,0.0,2259553699.7549787,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
14,16960987.74764811,10356287.790543653,10356287.790543653,0.0,2722402.9779377887,2722402.9779377887,0.0,2256831296.777041,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
15,17776829.498028778,10343810.110228105,10343810.110228105,0.0,3550722.408634006,3550722.408634006,0.0,2253280574.368407,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
16,16927923.4967096,10327535.965855198,10327535.965855198,0.0,2718090.551687735,2718090.551687735,0.0,2250562483.816719,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
17,17102291.79011584,10315078.05082663,10315078.05082663,0.0,2904916.760122544,2904916.760122544,0.0,2247657567.0565968,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
18,17290259.458403487,10301763.849009402,10301763.849009402,0.0,3106198.6302274177,3106198.6302274177,0.0,2244551368.426369,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
19,16663176.974002395,10287527.105287526,10287527.105287526,0.0,2493352.889548202,2493352.889548202,0.0,2242058015.536821,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
20,16555417.242765909,10276099.237877095,10276099.237877095,0.0,2397021.025722147,2397021.025722147,0.0,2239660994.511099,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
21,18069086.20184571,10265112.891509203,10265112.891509203,0.0,3921676.331169839,3921676.331169839,0.0,2235739318.179929,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
22,17472630.670047753,10247138.541658007,10247138.541658007,0.0,3343195.149223079,3343195.149223079,0.0,2232396123.030706,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
23,16460299.378880732,10231815.563890735,10231815.563890735,0.0,2346186.83582333,2346186.83582333,0.0,2230049936.1948824,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
24,18208759.58465793,10221062.207559878,10221062.207559878,0.0,4105400.397931385,4105400.397931385,0.0,2225944535.7969513,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
25,18323813.10378724,10202245.78906936,10202245.78906936,0.0,4239270.335551213,4239270.335551213,0.0,2221705265.4614,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
26,16811035.026318934,10182815.800031416,10182815.800031416,0.0,2745922.2471208507,2745922.2471208507,0.0,2218959343.214279,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
27,17404548.87837534,10170230.323065447,10170230.323065447,0.0,3352021.5761432266,3352021.5761432266,0.0,2215607321.638136,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
28,17056276.56128106,10154866.890841456,10154866.890841456,0.0,3019112.691272936,3019112.691272936,0.0,2212588208.9468627,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
29,16697773.026696455,10141029.291006453,10141029.291006453,0.0,2674446.7565233344,2674446.7565233344,0.0,2209913762.1903396,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
30,16996865.779455744,10128771.410039056,10128771.410039056,0.0,2985797.3902500207,2985797.3902500207,0.0,2206927964.8000894,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
31,17563029.037488565,10115086.505333742,10115086.505333742,0.0,3565645.5529881557,3565645.5529881557,0.0,2203362319.2471013,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
32,17480672.57983236,10098743.963215882,10098743.963215882,0.0,3499631.637449811,3499631.637449811,0.0,2199862687.6096516,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
