Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
27,18168107.019088324,2485243.19264173,2485243.19264173,0.0,9337132.600080421,9337132.600080421,0.0,1183579599.8679502,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,40208619.91326318,
28,17025232.735169347,2465790.8330582296,2465790.8330582296,0.0,9345951.294798035,9345951.294798035,0.0,1174233648.573152,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,41689132.655992925,
29,17708053.17722314,2446320.101194067,2446320.101194067,0.0,9349705.337387282,9349705.337387282,0.0,1164883943.2357647,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,43868182.53005138,
30,16619715.279320471,2426841.5484078433,2426841.5484078433,0.0,9363822.27526086,9363822.27526086,0.0,1155520120.960504,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,44964256.12111981,
31,17211674.221840933,2407333.5853343834,2407333.5853343834,0.0,9370630.877944827,9370630.877944827,0.0,1146149490.082559,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,46664988.0150982,
32,17067100.400874916,2387811.437671998,2387811.437671998,0.0,9378653.43559405,9378653.43559405,0.0,1136770836.646965,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,48232645.67812373,
33,17649527.583762772,2368272.5763478437,2368272.5763478437,0.0,9382472.829853794,9382472.829853794,0.0,1127388363.8171113,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,50398449.991101526,
34,16965282.123868093,2348725.7579523153,2348725.7579523153,0.0,9391278.735982288,9391278.735982288,0.0,1117997085.081129,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,51890749.75645167,
35,17316694.317484707,2329160.5939190187,2329160.5939190187,0.0,9396690.055258784,9396690.055258784,0.0,1108600395.0258703,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,53748615.56017524,
36,17128993.3734139,2309584.1563038966,2309584.1563038966,0.0,9403740.822166534,9403740.822166534,0.0,1099196654.2037036,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,55431306.09053538,
37,16685301.583343375,2289993.029591049,2289993.029591049,0.0,9414665.56264179,9414665.56264179,0.0,1089781988.6410618,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,56678971.21706258,
38,16988283.94699871,2270379.143002212,2270379.143002212,0.0,9422890.678453133,9422890.678453133,0.0,1080359097.9626088,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,58241007.47802262,
